stock,year,bbmsy,ffmsy,bbmsy.effEdepP,ffmsy.effEdepP
Acanthocybium_solandri,1951,1.77227412321206,0.0897358374916065,1.77227412321206,0.0897358374916065
Acanthocybium_solandri,1952,1.89309216940783,0.0682910680018816,1.89309216940783,0.0682910680018816
Acanthocybium_solandri,1953,1.45780354926449,0.0682712492288804,1.45780354926449,0.0682712492288804
Acanthocybium_solandri,1954,1.29183157159128,0.0659230537244337,1.29183157159128,0.0659230537244337
Acanthocybium_solandri,1955,1.20635284861177,0.0586867224102393,1.20635284861177,0.0586867224102393
Acanthocybium_solandri,1956,1.12224407930805,0.0658279441846158,1.12224407930805,0.0658279441846158
Acanthocybium_solandri,1957,0.994527184183943,0.0773766144323893,0.994527184183943,0.0773766144323893
Acanthocybium_solandri,1958,1.08037653472301,0.0854736962529756,1.08037653472301,0.0854736962529756
Acanthocybium_solandri,1959,1.05541306950226,0.101105781416685,1.05541306950226,0.101105781416685
Acanthocybium_solandri,1960,1.11312394378955,0.0958638646709249,1.11312394378955,0.0958638646709249
Acanthocybium_solandri,1961,1.21152993455655,0.0880773640549509,1.21152993455655,0.0880773640549509
Acanthocybium_solandri,1962,1.39917648460882,0.126864094570826,1.39917648460882,0.126864094570826
Acanthocybium_solandri,1963,1.69267673437451,0.147298175433998,1.69267673437451,0.147298175433998
Acanthocybium_solandri,1964,1.58914691730423,0.134296410165051,1.58914691730423,0.134296410165051
Acanthocybium_solandri,1965,1.51767119413204,0.116958968814193,1.51767119413204,0.116958968814193
Acanthocybium_solandri,1966,1.89345990556016,0.165275638918173,1.89345990556016,0.165275638918173
Acanthocybium_solandri,1967,1.98951453001761,0.223824556630527,1.98951453001761,0.223824556630527
Acanthocybium_solandri,1968,1.87260441094357,0.233414953747299,1.87260441094357,0.233414953747299
Acanthocybium_solandri,1969,1.87679548125899,0.227426726406707,1.87679548125899,0.227426726406707
Acanthocybium_solandri,1970,1.97304355276157,0.161209317947941,1.97304355276157,0.161209317947941
Acanthocybium_solandri,1971,1.5021055296878,0.13866303820693,1.5021055296878,0.13866303820693
Acanthocybium_solandri,1972,1.54977282589948,0.15161164481957,1.54977282589948,0.15161164481957
Acanthocybium_solandri,1973,1.57550368888922,0.166067969154112,1.57550368888922,0.166067969154112
Acanthocybium_solandri,1974,1.47843255995288,0.173501649782352,1.47843255995288,0.173501649782352
Acanthocybium_solandri,1975,1.53766322702646,0.162814738705858,1.53766322702646,0.162814738705858
Acanthocybium_solandri,1976,1.86370598364212,0.161858327881293,1.86370598364212,0.161858327881293
Acanthocybium_solandri,1977,1.69964511111153,0.176274593037124,1.69964511111153,0.176274593037124
Acanthocybium_solandri,1978,1.41764500594516,0.215681994225853,1.41764500594516,0.215681994225853
Acanthocybium_solandri,1979,1.57159034106135,0.237644162810713,1.57159034106135,0.237644162810713
Acanthocybium_solandri,1980,1.86092636658497,0.270718179911263,1.86092636658497,0.270718179911263
Acanthocybium_solandri,1981,1.57874502879618,0.248265564665211,1.57874502879618,0.248265564665211
Acanthocybium_solandri,1982,1.26569603446147,0.201042270347388,1.26569603446147,0.201042270347388
Acanthocybium_solandri,1983,1.05063613932158,0.286141206237033,1.05063613932158,0.286141206237033
Acanthocybium_solandri,1984,0.826921121492434,0.233269996551998,0.826921121492434,0.233269996551998
Acanthocybium_solandri,1985,0.662884598000007,0.270872701390834,0.662884598000007,0.270872701390834
Acanthocybium_solandri,1986,0.601429791680045,0.305374812028342,0.601429791680045,0.305374812028342
Acanthocybium_solandri,1987,0.694691883430254,0.270286269169129,0.694691883430254,0.270286269169129
Acanthocybium_solandri,1988,0.645088478242902,0.297431827846246,0.645088478242902,0.297431827846246
Acanthocybium_solandri,1989,0.810526903831549,0.348121124338135,0.810526903831549,0.348121124338135
Acanthocybium_solandri,1990,0.833665191596291,0.278151809275324,0.833665191596291,0.278151809275324
Acanthocybium_solandri,1991,0.944615186595864,0.44208380384585,0.944615186595864,0.44208380384585
Acanthocybium_solandri,1992,0.926981174850438,0.298853239762898,0.926981174850438,0.298853239762898
Acanthocybium_solandri,1993,0.982854559529728,0.394609613868153,0.982854559529728,0.394609613868153
Acanthocybium_solandri,1994,0.871868754307805,0.415421251892155,0.871868754307805,0.415421251892155
Acanthocybium_solandri,1995,0.691555176450933,0.410977504980417,0.691555176450933,0.410977504980417
Acanthocybium_solandri,1996,0.54205642795152,0.38803819955568,0.54205642795152,0.38803819955568
Acanthocybium_solandri,1997,0.451582715660747,0.431699363825342,0.451582715660747,0.431699363825342
Acanthocybium_solandri,1998,0.410361292388514,0.445060172626252,0.410361292388514,0.445060172626252
Acanthocybium_solandri,1999,0.453370425902949,0.579364521711982,0.453370425902949,0.579364521711982
Acanthocybium_solandri,2000,0.457722255103106,0.652313067557727,0.457722255103106,0.652313067557727
Acanthocybium_solandri,2001,0.46698665090365,0.586640326686487,0.46698665090365,0.586640326686487
Acanthocybium_solandri,2002,0.498846496634526,0.588253100965172,0.498846496634526,0.588253100965172
Acanthocybium_solandri,2003,0.494286822917048,0.707848742355042,0.494286822917048,0.707848742355042
Acanthocybium_solandri,2004,0.471353016864936,0.646510044765277,0.471353016864936,0.646510044765277
Acanthocybium_solandri,2005,0.454974006002616,0.667529164465886,0.454974006002616,0.667529164465886
Acanthocybium_solandri,2006,0.585397359786961,0.829040028355833,0.585397359786961,0.829040028355833
Acanthocybium_solandri,2007,0.473443859161971,0.639320524007677,0.473443859161971,0.639320524007677
Acanthocybium_solandri,2008,0.384883508057124,0.487850670303523,0.384883508057124,0.487850670303523
